DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Croatia,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Hungary,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Ireland,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Iceland,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Italy,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Lithuania,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Luxembourg,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Latvia,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Moldova,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Montenegro,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,North Macedonia,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,North Macedonia,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,North Macedonia,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,North Macedonia,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,North Macedonia,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,North Macedonia,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,North Macedonia,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,North Macedonia,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,North Macedonia,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Malta,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Netherlands,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Norway,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Norway,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Norway,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Norway,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Norway,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Norway,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Norway,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Norway,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Norway,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Poland,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Portugal,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Romania,2023,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Serbia,2014,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Serbia,2015,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Serbia,2016,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Serbia,2017,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Serbia,2018,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Serbia,2019,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Serbia,2020,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Serbia,2021,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Serbia,2022,0.000,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil shale and oil sands,Thousand tonnes of oil equivalent,Sweden,2014,0.000,
